year,row,column,LAI
10,8,7,0.0132
10,8,8,0.0132
10,8,9,2.5189
10,8,10,0.0132
10,8,11,0.8178
10,8,12,0.75
10,8,13,1.9087
10,8,14,2.4223
10,8,15,2.8939
10,8,16,2.1178
10,8,17,2.1148
10,8,18,2.3774
10,8,19,4.3636
10,8,20,4.7061
10,8,21,4.5984
10,8,22,3.7689
10,8,23,4.8017
10,8,24,4.1464
10,8,25,4.3926
10,8,26,4.6512
10,8,27,4.7147
10,8,28,4.7922
10,8,29,4.6686
10,8,30,4.8976
10,8,31,4.9916
10,8,32,5.1022
10,8,33,4.679
10,8,34,4.7466
10,8,35,5.5961
10,8,36,4.6573
10,8,37,4.864
10,8,38,4.9514
10,8,39,5.1584
10,8,40,4.8565
10,8,41,4.9108
10,8,42,5.4896
10,8,43,5.5577
10,8,44,5.316
10,8,45,4.7363
10,8,46,4.9934
10,8,47,5.0491
10,8,48,5.4759
10,8,49,5.5843
10,8,50,5.1943
10,8,51,5.383
10,8,52,5.2089
10,8,53,5.4192
10,8,54,4.9717
10,8,55,5.331
10,8,56,6.0083
10,8,57,6.3907
10,8,58,6.1447
10,8,59,6.5214
10,8,60,6.0773
10,8,61,5.7352
10,8,62,6.2795
10,8,63,6.3137
10,8,64,4.4258
10,8,65,5.3196
10,8,66,5.3697
10,8,67,5.3128
10,8,68,5.338
10,8,69,5.347
10,8,70,4.8272
10,8,71,5.1452
10,8,72,4.8423
10,8,73,4.8315
10,8,74,5.6448
10,8,75,5.5568
10,8,76,5.033
10,8,77,4.9829
10,8,78,5.2753
10,8,79,5.5742
10,8,80,5.5656
10,8,81,5.3076
10,8,82,6.1608
10,8,83,5.3779
10,8,84,5.201
10,8,85,5.2261
10,8,86,5.9674
10,8,87,5.2926
10,8,88,5.0954
10,8,89,6.1092
10,8,90,5.5584
10,8,91,5.0687
10,8,92,5.4939
10,8,93,5.0433
10,8,94,5.0262
10,8,95,4.7594
10,8,96,4.8563
10,8,97,5.1801
10,8,98,4.9023
10,8,99,4.7252
10,8,100,5.4388
10,8,101,4.9207
10,8,102,5.8006
10,8,103,4.9843
10,8,104,5.074
10,8,105,5.4058
10,8,106,4.6184
10,8,107,5.011
10,8,108,4.8437
10,8,109,4.657
10,8,110,4.8401
10,8,111,4.7267
10,8,112,4.629
10,8,113,4.6111
10,8,114,4.6059
10,8,115,4.2059
10,8,116,4.6381
10,8,117,3.8514
10,8,118,5.0202
10,8,119,4.8358
10,8,120,4.3171
10,8,121,4.4284
10,8,122,4.7815
10,8,123,4.5184
10,8,124,4.7493
10,8,125,4.5636
10,8,126,4.8199
10,8,127,3.3154
10,8,128,0.8824
10,8,129,2.1572
10,8,130,1.9506
10,8,131,2.8558
10,8,132,2.8172
10,8,133,2.9227
10,8,134,2.8028
10,8,135,3.1322
10,8,136,1.8142
10,8,137,1.5047
10,8,138,1.7584
10,8,139,0.0132
10,8,140,0.0132
10,8,141,0.0132
10,8,142,0.0132
10,8,143,0.0132
10,8,144,0.0132
10,8,145,0.0132
10,8,146,0.0132
10,8,147,0.0132
10,8,148,0.0067
10,8,149,0.0068
10,8,150,0.0068
10,8,151,0.0067
10,8,152,0.0067
10,8,153,0.0067
10,8,154,0.0067
10,8,155,0.0067
10,8,156,0.0067
10,8,157,0.0066
10,8,158,0.0066
10,9,0,0.0066
10,9,1,0.0068
10,9,2,0.0068
10,9,3,0.0068
10,9,4,0.0068
10,9,5,0.0068
10,9,6,0.0068
10,9,7,0.0132
10,9,8,0.0132
10,9,9,0.0132
10,9,10,0.0132
10,9,11,0.9027
10,9,12,0.6041
10,9,13,1.0511
10,9,14,2.7589
10,9,15,2.8176
10,9,16,1.8911
10,9,17,2.8547
10,9,18,2.988
10,9,19,4.8707
10,9,20,4.7142
10,9,21,4.3709
10,9,22,4.3743
10,9,23,4.2994
10,9,24,4.0063
10,9,25,4.1122
10,9,26,4.6269
10,9,27,4.9153
10,9,28,4.7264
10,9,29,4.728
10,9,30,4.7793
10,9,31,6.1338
10,9,32,4.9593
10,9,33,4.886
10,9,34,4.8608
10,9,35,5.5209
10,9,36,4.9196
10,9,37,4.8067
10,9,38,5.578
10,9,39,5.3219
10,9,40,4.7841
10,9,41,5.0527
10,9,42,5.0115
10,9,43,5.166
10,9,44,4.6327
10,9,45,5.4308
10,9,46,5.194
10,9,47,4.8818
10,9,48,5.0015
10,9,49,5.1199
10,9,50,4.9653
10,9,51,5.1138
10,9,52,4.9814
10,9,53,5.2474
10,9,54,5.032
10,9,55,5.4851
10,9,56,6.467
10,9,57,5.539
10,9,58,5.921
10,9,59,6.3721
10,9,60,6.4862
10,9,61,6.0209
10,9,62,5.2676
10,9,63,5.7654
10,9,64,5.2688
10,9,65,5.2505
10,9,66,4.7978
10,9,67,5.0326
10,9,68,5.0721
10,9,69,5.2993
10,9,70,5.3828
10,9,71,5.35
10,9,72,5.1393
10,9,73,4.9482
10,9,74,4.7117
10,9,75,5.0787
10,9,76,4.9623
10,9,77,4.9237
10,9,78,5.5053
10,9,79,5.6317
10,9,80,5.0761
10,9,81,5.7121
10,9,82,5.4857
10,9,83,5.9951
10,9,84,4.8119
10,9,85,4.7948
10,9,86,5.352
10,9,87,5.0778
10,9,88,5.5269
10,9,89,5.156
10,9,90,5.5376
10,9,91,5.2347
10,9,92,5.0687
10,9,93,5.4505
10,9,94,4.5606
10,9,95,5.0708
10,9,96,4.9242
10,9,97,4.632
10,9,98,4.7777
10,9,99,5.0028
10,9,100,4.9922
10,9,101,4.9178
10,9,102,5.8444
10,9,103,5.1061
10,9,104,5.5452
10,9,105,5.0381
10,9,106,4.6278
10,9,107,4.6648
10,9,108,4.7801
10,9,109,4.8716
10,9,110,4.614
10,9,111,4.8964
10,9,112,4.6672
10,9,113,4.6688
10,9,114,4.6957
10,9,115,4.1957
10,9,116,4.2442
10,9,117,4.1514
10,9,118,4.3481
10,9,119,4.5063
10,9,120,4.4706
10,9,121,4.5401
10,9,122,4.6773
10,9,123,4.9973
10,9,124,4.6843
10,9,125,4.6036
10,9,126,4.472
10,9,127,2.5916
10,9,128,2.0019
10,9,129,2.7313
10,9,130,2.9363
10,9,131,2.2048
10,9,132,3.02
10,9,133,2.6949
10,9,134,1.6877
10,9,135,2.6198
10,9,136,0.6985
10,9,137,1.9742
10,9,138,2.4348
10,9,139,2.468
10,9,140,0.0132
10,9,141,0.0132
10,9,142,0.0132
10,9,143,0.0132
10,9,144,0.0132
10,9,145,0.0132
10,9,146,0.0132
10,9,147,0.0132
10,9,148,0.0068
10,9,149,0.0068
10,9,150,0.0068
10,9,151,0.0067
10,9,152,0.0067
10,9,153,0.0067
10,9,154,0.0067
10,9,155,0.0067
10,9,156,0.0067
10,9,157,0.0066
10,9,158,0.0066
20,0,0,0.0092
20,0,1,0.1784
20,0,2,0.0045
20,0,3,0.0045
20,0,4,0.0045
20,0,5,0.0045
20,0,6,0.0045
20,0,7,0.01
20,0,8,0.01
20,0,9,0.01
20,0,10,0.01
20,0,11,0.0363
20,0,12,0.4545
20,0,13,1.0582
20,0,14,1.6058
20,0,15,1.9633
20,0,16,1.5075
20,0,17,0.8342
20,0,18,1.9664
20,0,19,4.532
20,0,20,2.7015
20,0,21,3.637
20,0,22,4.2508
20,0,23,4.2984
20,0,24,4.1633
20,0,25,4.5207
20,0,26,4.5971
20,0,27,4.7451
20,0,28,5.1255
20,0,29,5.0792
20,0,30,4.5644
20,0,31,5.282
20,0,32,4.873
20,0,33,4.8615
20,0,34,5.9825
20,0,35,5.3641
20,0,36,5.015
20,0,37,4.9249
20,0,38,5.1527
20,0,39,5.3762
20,0,40,5.2188
20,0,41,5.0477
20,0,42,4.7772
20,0,43,5.0897
20,0,44,4.9838
20,0,45,5.27
20,0,46,5.0577
20,0,47,4.7839
20,0,48,4.6694
20,0,49,5.562
20,0,50,5.1951
20,0,51,5.2492
20,0,52,4.9722
20,0,53,5.4997
20,0,54,5.2526
20,0,55,5.2372
20,0,56,6.5381
20,0,57,6.0756
20,0,58,6.154
20,0,59,6.2216
20,0,60,6.8151
20,0,61,6.6798
20,0,62,6.6274
20,0,63,5.7429
20,0,64,4.7843
20,0,65,5.2229
20,0,66,5.0152
20,0,67,5.084
20,0,68,4.8528
20,0,69,5.6229
20,0,70,5.1188
20,0,71,5.4308
20,0,72,4.9218
20,0,73,5.3139
20,0,74,5.1052
20,0,75,4.849
20,0,76,5.4255
20,0,77,5.484
20,0,78,4.8066
20,0,79,5.0367
20,0,80,4.9908
20,0,81,4.796
20,0,82,4.4636
20,0,83,4.9855
20,0,84,5.128
20,0,85,5.0505
20,0,86,5.0939
20,0,87,4.9131
20,0,88,5.0645
20,0,89,5.4739
20,0,90,5.2557
20,0,91,4.9785
20,0,92,5.8002
20,0,93,5.275
20,0,94,4.7229
20,0,95,4.7867
20,0,96,4.8041
20,0,97,5.2694
20,0,98,4.9283
20,0,99,4.6835
20,0,100,5.1084
20,0,101,4.6642
20,0,102,4.9156
20,0,103,5.2842
20,0,104,5.1187
20,0,105,4.73
20,0,106,4.5079
20,0,107,4.7528
20,0,108,4.6725
20,0,109,4.8235
20,0,110,5.0922
20,0,111,4.854
20,0,112,4.7055
20,0,113,4.6522
20,0,114,4.8293
20,0,115,4.2405
20,0,116,4.2015
20,0,117,4.6215
20,0,118,4.3744
20,0,119,4.189
20,0,120,4.5573
20,0,121,4.1582
20,0,122,4.8439
20,0,123,3.7887
20,0,124,4.7756
20,0,125,4.7616
20,0,126,3.6662
20,0,127,1.7947
20,0,128,1.6779
20,0,129,1.4603
20,0,130,0.8591
20,0,131,2.1218
20,0,132,1.3693
20,0,133,1.8937
20,0,134,1.9213
20,0,135,1.47
20,0,136,0.6286
20,0,137,0.4146
20,0,138,0.0499
20,0,139,0.01
20,0,140,0.01
20,0,141,0.01
20,0,142,0.01
20,0,143,0.01
20,0,144,0.01
20,0,145,0.01
20,0,146,0.01
20,0,147,0.01
20,0,148,0.0045
20,0,149,0.0045
20,0,150,0.0045
20,0,151,0.0045
20,0,152,0.0045
20,0,153,0.0045
20,0,154,0.0045
20,0,155,0.0045
20,0,156,0.0045
20,0,157,0.0062
20,0,158,0.0062
20,1,0,0.0062
20,1,1,0.3007
20,1,2,0.22
20,1,3,0.0045
20,1,4,0.0045
20,1,5,0.0045
20,1,6,0.0045
20,1,7,0.01
20,1,8,0.01
20,1,9,0.1994
20,1,10,0.2668
20,1,11,1.0652
20,1,12,0.5467
20,1,13,0.5344
20,1,14,1.6049
20,1,15,1.4787
20,1,16,1.7798
20,1,17,1.3861
20,1,18,1.5271
20,1,19,3.4632
20,1,20,4.5323
20,1,21,4.5284
20,1,22,4.4105
20,1,23,4.3447
20,1,24,4.092
20,1,25,3.0368
20,1,26,4.9634
20,1,27,4.5133
20,1,28,4.8569
20,1,29,5.1313
20,1,30,4.8949
20,1,31,5.0082
20,1,32,5.0726
20,1,33,5.348
20,1,34,5.0491
20,1,35,5.1505
20,1,36,5.0323
20,1,37,4.9487
20,1,38,5.0773
20,1,39,5.5141
20,1,40,4.8729
20,1,41,4.9695
20,1,42,4.857
20,1,43,4.8018
20,1,44,5.0785
20,1,45,5.2288
20,1,46,5.6341
20,1,47,5.2354
20,1,48,5.1688
20,1,49,5.3367
20,1,50,5.2102
20,1,51,4.6834
20,1,52,5.0177
20,1,53,5.1652
20,1,54,5.5162
20,1,55,5.536
20,1,56,6.3781
20,1,57,6.1905
20,1,58,6.6453
20,1,59,6.7757
20,1,60,6.1451
20,1,61,6.4429
20,1,62,6.1
20,1,63,6.7878
20,1,64,4.7027
20,1,65,5.097
20,1,66,5.2881
20,1,67,5.5719
20,1,68,5.2235
20,1,69,5.3558
20,1,70,5.0581
20,1,71,5.0841
20,1,72,5.3318
20,1,73,5.2511
20,1,74,4.8818
20,1,75,5.5233
20,1,76,4.7459
20,1,77,5.4292
20,1,78,5.1447
20,1,79,5.2431
20,1,80,5.144
20,1,81,4.8905
20,1,82,4.9167
20,1,83,4.8252
20,1,84,5.3013
20,1,85,5.5659
20,1,86,5.4102
20,1,87,5.167
20,1,88,5.2637
20,1,89,5.3179
20,1,90,5.2412
20,1,91,5.1298
20,1,92,4.9095
20,1,93,5.3889
20,1,94,5.0517
20,1,95,4.9406
20,1,96,4.9602
20,1,97,4.6623
20,1,98,5.1227
20,1,99,5.0535
20,1,100,6.479
20,1,101,5.6533
20,1,102,4.7076
20,1,103,4.8813
20,1,104,4.7435
20,1,105,5.2855
20,1,106,4.8534
20,1,107,4.5429
20,1,108,5.1963
20,1,109,4.7008
20,1,110,4.6994
20,1,111,4.7162
20,1,112,4.9611
20,1,113,5.0156
20,1,114,4.9952
20,1,115,4.2673
20,1,116,4.4105
20,1,117,4.3281
20,1,118,4.5272
20,1,119,4.2489
20,1,120,4.7575
20,1,121,4.7851
20,1,122,4.6449
20,1,123,4.7792
20,1,124,4.6323
20,1,125,4.6503
20,1,126,4.7141
20,1,127,1.7994
20,1,128,1.1211
20,1,129,1.6089
20,1,130,1.9695
20,1,131,1.5552
20,1,132,2.1656
20,1,133,1.8034
20,1,134,1.4568
20,1,135,1.4045
20,1,136,0.9771
20,1,137,0.9101
20,1,138,0.5478
20,1,139,0.01
20,1,140,0.01
20,1,141,0.01
20,1,142,0.01
20,1,143,0.01
20,1,144,0.01
20,1,145,0.01
20,1,146,0.01
20,1,147,0.01
20,1,148,0.0045
20,1,149,0.0045
20,1,150,0.0045
20,1,151,0.0045
20,1,152,0.0045
20,1,153,0.0045
20,1,154,0.0045
20,1,155,0.0045
20,1,156,0.0045
20,1,157,0.0062
20,1,158,0.0062
20,2,0,0.0062
20,2,1,0.0854
20,2,2,0.0986
20,2,3,0.0045
20,2,4,0.0045
20,2,5,0.0045
20,2,6,0.0045
20,2,7,0.01
20,2,8,0.267
20,2,9,0.2803
20,2,10,0.0505
20,2,11,0.4395
20,2,12,0.6015
20,2,13,0.8831
20,2,14,2.1026
20,2,15,2.0224
20,2,16,1.6025
20,2,17,1.3724
20,2,18,1.7337
20,2,19,4.6537
20,2,20,4.5217
20,2,21,4.3695
20,2,22,4.3912
20,2,23,4.6834
20,2,24,4.2896
20,2,25,3.9579
20,2,26,4.7492
20,2,27,4.504
20,2,28,4.7202
20,2,29,4.8796
20,2,30,4.5524
20,2,31,5.825
20,2,32,4.8152
20,2,33,4.9936
20,2,34,4.8522
20,2,35,5.0706
20,2,36,4.9932
20,2,37,5.7768
20,2,38,5.5063
20,2,39,4.9072
20,2,40,5.7261
20,2,41,5.1156
20,2,42,4.8328
20,2,43,5.1571
20,2,44,5.4984
20,2,45,5.2591
20,2,46,5.2332
20,2,47,4.6388
20,2,48,5.3653
20,2,49,4.9329
20,2,50,5.0484
20,2,51,4.9544
20,2,52,5.2643
20,2,53,4.9562
20,2,54,5.4436
20,2,55,5.1283
20,2,56,6.6484
20,2,57,6.7446
20,2,58,6.7741
20,2,59,6.3293
20,2,60,6.564
20,2,61,5.9424
20,2,62,6.5801
20,2,63,6.6103
20,2,64,5.4093
20,2,65,5.2245
20,2,66,5.0811
20,2,67,4.6924
20,2,68,5.2563
20,2,69,5.2923
20,2,70,5.1009
20,2,71,5.8182
20,2,72,5.0808
20,2,73,4.8918
20,2,74,4.7371
20,2,75,5.3431
20,2,76,5.2651
20,2,77,5.0898
20,2,78,4.7567
20,2,79,5.0172
20,2,80,5.5098
20,2,81,5.2442
20,2,82,4.9975
20,2,83,5.2623
20,2,84,5.796
20,2,85,5.5101
20,2,86,5.3333
20,2,87,5.0878
20,2,88,5.1443
20,2,89,5.3308
20,2,90,5.2892
20,2,91,5.1818
20,2,92,5.0734
20,2,93,4.8593
20,2,94,5.5388
20,2,95,4.8632
20,2,96,5.0136
20,2,97,4.6887
20,2,98,4.6054
20,2,99,4.7824
20,2,100,4.653
20,2,101,5.2449
20,2,102,4.6331
20,2,103,4.6791
20,2,104,4.8721
20,2,105,5.4053
20,2,106,5.2249
20,2,107,4.8932
20,2,108,4.6645
20,2,109,4.8939
20,2,110,5.204
20,2,111,4.6616
20,2,112,4.8992
20,2,113,4.5914
20,2,114,4.7116
20,2,115,4.4361
20,2,116,4.5052
20,2,117,3.1429
20,2,118,4.2715
20,2,119,4.6387
20,2,120,4.5785
20,2,121,4.2686
20,2,122,4.5826
20,2,123,4.6987
20,2,124,4.8223
20,2,125,4.57
20,2,126,4.539
20,2,127,1.5083
20,2,128,1.6497
20,2,129,2.2271
20,2,130,1.7128
20,2,131,1.5026
20,2,132,2.0825
20,2,133,1.8272
20,2,134,1.2689
20,2,135,1.5926
20,2,136,1.0039
20,2,137,0.8572
20,2,138,0.9905
20,2,139,1.2488
20,2,140,0.01
20,2,141,0.01
20,2,142,0.01
20,2,143,0.01
20,2,144,0.01
20,2,145,0.01
20,2,146,0.01
20,2,147,0.01
20,2,148,0.0045
20,2,149,0.0045
20,2,150,0.0045
20,2,151,0.0045
20,2,152,0.0045
20,2,153,0.0045
20,2,154,0.0045
20,2,155,0.0045
20,2,156,0.0045
20,2,157,0.0062
20,2,158,0.0062
20,3,0,0.0062
20,3,1,0.0045
20,3,2,0.0045
20,3,3,0.0045
20,3,4,0.0045
20,3,5,0.0045
20,3,6,0.0045
20,3,7,0.01
20,3,8,0.01
20,3,9,0.3074
20,3,10,0.2266
20,3,11,0.2639
20,3,12,0.9093
20,3,13,1.0032
20,3,14,1.682
20,3,15,1.5257
20,3,16,1.4715
20,3,17,1.32
20,3,18,1.5316
20,3,19,4.7338
20,3,20,4.4492
20,3,21,2.6191
20,3,22,4.3401
20,3,23,3.9343
20,3,24,4.5692
20,3,25,4.337
20,3,26,4.5384
20,3,27,4.7278
20,3,28,4.6594
20,3,29,4.8644
20,3,30,4.8971
20,3,31,4.9203
20,3,32,5.0272
20,3,33,4.9586
20,3,34,4.8435
20,3,35,4.881
20,3,36,4.8131
20,3,37,4.5394
20,3,38,5.0733
20,3,39,4.8561
20,3,40,5.2689
20,3,41,5.9876
20,3,42,5.7576
20,3,43,5.2095
20,3,44,5.1515
20,3,45,4.8984
20,3,46,5.0409
20,3,47,5.3014
20,3,48,5.1964
20,3,49,4.6502
20,3,50,5.3282
20,3,51,5.603
20,3,52,4.403
20,3,53,5.3615
20,3,54,4.9839
20,3,55,5.4355
20,3,56,6.5691
20,3,57,6.275
20,3,58,6.4623
20,3,59,6.3613
20,3,60,6.6925
20,3,61,6.4106
20,3,62,6.8657
20,3,63,6.4325
20,3,64,4.9768
20,3,65,4.7868
20,3,66,5.1777
20,3,67,4.8813
20,3,68,5.1945
20,3,69,5.1901
20,3,70,4.4747
20,3,71,4.6649
20,3,72,5.442
20,3,73,4.5323
20,3,74,5.2127
20,3,75,4.9757
20,3,76,5.4527
20,3,77,5.1413
20,3,78,5.4482
20,3,79,5.3554
20,3,80,5.8019
20,3,81,5.2811
20,3,82,5.4341
20,3,83,5.2169
20,3,84,5.0783
20,3,85,5.0149
20,3,86,5.0455
20,3,87,4.9664
20,3,88,5.8388
20,3,89,5.1963
20,3,90,5.5928
20,3,91,5.2845
20,3,92,4.9454
20,3,93,5.4562
20,3,94,5.1937
20,3,95,5.1144
20,3,96,5.0739
20,3,97,5.3606
20,3,98,4.8014
20,3,99,5.2418
20,3,100,4.7667
20,3,101,4.8897
20,3,102,4.8685
20,3,103,5.422
20,3,104,4.8126
20,3,105,4.6805
20,3,106,4.9322
20,3,107,4.7322
20,3,108,4.6278
20,3,109,5.1495
20,3,110,4.5787
20,3,111,4.5663
20,3,112,4.6484
20,3,113,4.7885
20,3,114,4.6099
20,3,115,3.8693
20,3,116,4.1693
20,3,117,4.7235
20,3,118,4.1338
20,3,119,4.3652
20,3,120,4.2093
20,3,121,4.7457
20,3,122,3.6216
20,3,123,4.5436
20,3,124,4.7163
20,3,125,4.5966
20,3,126,4.6041
20,3,127,2.0448
20,3,128,1.5729
20,3,129,1.6048
20,3,130,1.431
20,3,131,1.5088
20,3,132,1.5136
20,3,133,1.5624
20,3,134,1.4459
20,3,135,2.2936
20,3,136,0.5608
20,3,137,0.9641
20,3,138,0.1039
20,3,139,0.01
20,3,140,0.01
20,3,141,0.01
20,3,142,0.01
20,3,143,0.01
20,3,144,0.01
20,3,145,0.01
20,3,146,0.01
20,3,147,0.01
20,3,148,0.0045
20,3,149,0.0045
20,3,150,0.0045
20,3,151,0.0045
20,3,152,0.0045
20,3,153,0.0045
20,3,154,0.0045
20,3,155,0.0045
20,3,156,0.0045
20,3,157,0.0062
20,3,158,0.0062
20,4,0,0.0062
20,4,1,0.0045
20,4,2,0.0045
20,4,3,0.0045
20,4,4,0.0045
20,4,5,0.0045
20,4,6,0.0045
20,4,7,0.01
20,4,8,0.01
20,4,9,0.01
20,4,10,0.01
20,4,11,0.6944
20,4,12,0.6415
20,4,13,0.8022
20,4,14,0.9393
20,4,15,1.5279
20,4,16,0.9421
20,4,17,1.8637
20,4,18,1.6758
20,4,19,4.6248
20,4,20,4.5058
20,4,21,3.1358
20,4,22,3.9498
20,4,23,4.2209
20,4,24,2.7996
20,4,25,3.3571
20,4,26,4.8661
20,4,27,4.6423
20,4,28,4.9651
20,4,29,4.901
20,4,30,4.7236
20,4,31,5.0942
20,4,32,4.995
20,4,33,4.8704
20,4,34,5.3794
20,4,35,5.9126
20,4,36,4.7397
20,4,37,4.8653
20,4,38,5.6521
20,4,39,5.6177
20,4,40,5.1298
20,4,41,5.1653
20,4,42,5.6772
20,4,43,5.4231
20,4,44,5.009
20,4,45,4.9994
20,4,46,4.8026
20,4,47,5.5448
20,4,48,5.2978
20,4,49,5.4201
20,4,50,5.2353
20,4,51,4.7926
20,4,52,5.4951
20,4,53,5.4501
20,4,54,5.1061
20,4,55,5.1462
20,4,56,5.8975
20,4,57,6.5723
20,4,58,6.1153
20,4,59,6.3934
20,4,60,6.3365
20,4,61,6.6569
20,4,62,6.3458
20,4,63,6.5686
20,4,64,4.9249
20,4,65,5.0994
20,4,66,5.1223
20,4,67,5.1725
20,4,68,5.3339
20,4,69,4.7754
20,4,70,5.2727
20,4,71,5.0341
20,4,72,5.1741
20,4,73,4.8849
20,4,74,5.0632
20,4,75,5.5801
20,4,76,5.3231
20,4,77,4.9927
20,4,78,4.7286
20,4,79,4.8953
20,4,80,5.6168
20,4,81,5.5317
20,4,82,5.8936
20,4,83,4.7699
20,4,84,5.4019
20,4,85,5.499
20,4,86,5.6779
20,4,87,5.0969
20,4,88,5.0263
20,4,89,5.1569
20,4,90,5.5748
20,4,91,5.0982
20,4,92,4.8098
20,4,93,5.2433
20,4,94,4.8075
20,4,95,4.8327
20,4,96,4.7432
20,4,97,5.0705
20,4,98,4.9005
20,4,99,4.7413
20,4,100,4.8911
20,4,101,4.8749
20,4,102,4.706
20,4,103,4.9151
20,4,104,4.6568
20,4,105,4.9834
20,4,106,4.8857
20,4,107,5.069
20,4,108,4.8748
20,4,109,5.1459
20,4,110,5.2117
20,4,111,4.967
20,4,112,4.5846
20,4,113,4.5182
20,4,114,4.7018
20,4,115,3.1541
20,4,116,4.3307
20,4,117,4.5089
20,4,118,4.5272
20,4,119,4.5496
20,4,120,4.6417
20,4,121,4.5844
20,4,122,4.5573
20,4,123,4.372
20,4,124,4.626
20,4,125,4.8227
20,4,126,4.928
20,4,127,1.5054
20,4,128,1.5233
20,4,129,1.7118
20,4,130,2.0601
20,4,131,1.423
20,4,132,1.9168
20,4,133,1.3502
20,4,134,1.9779
20,4,135,1.5118
20,4,136,1.0444
20,4,137,0.4133
20,4,138,0.1449
20,4,139,0.1589
20,4,140,0.01
20,4,141,0.01
20,4,142,0.01
20,4,143,0.01
20,4,144,0.01
20,4,145,0.01
20,4,146,0.01
20,4,147,0.01
20,4,148,0.0045
20,4,149,0.0045
20,4,150,0.0045
20,4,151,0.0045
20,4,152,0.0045
20,4,153,0.0045
20,4,154,0.0045
20,4,155,0.0045
20,4,156,0.0045
20,4,157,0.0062
20,4,158,0.0062
20,5,0,0.0062
20,5,1,0.0045
20,5,2,0.0045
20,5,3,0.0045
20,5,4,0.0045
20,5,5,0.0045
20,5,6,0.0045
20,5,7,0.01
20,5,8,0.2839
20,5,9,0.01
20,5,10,0.0365
20,5,11,0.1713
20,5,12,0.923
20,5,13,0.4663
20,5,14,1.179
20,5,15,2.0647
20,5,16,1.5532
20,5,17,1.5697
20,5,18,0.7189
20,5,19,4.9785
20,5,20,4.4954
20,5,21,4.9484
20,5,22,4.4576
20,5,23,4.1423
20,5,24,4.4263
20,5,25,2.7792
20,5,26,4.8816
20,5,27,4.7329
20,5,28,4.5138
20,5,29,4.6182
20,5,30,4.6356
20,5,31,4.9547
20,5,32,4.8897
20,5,33,4.8797
20,5,34,5.1554
20,5,35,5.4205
20,5,36,5.648
20,5,37,4.9398
20,5,38,5.27
20,5,39,5.2726
20,5,40,5.6149
20,5,41,5.0582
20,5,42,5.3644
20,5,43,5.279
20,5,44,4.9125
20,5,45,5.5559
20,5,46,4.618
20,5,47,5.3663
20,5,48,5.2634
20,5,49,5.2516
20,5,50,4.9925
20,5,51,5.2489
20,5,52,5.3415
20,5,53,5.6584
20,5,54,5.6579
20,5,55,5.2125
20,5,56,6.6407
20,5,57,6.2977
20,5,58,6.2815
20,5,59,6.3647
20,5,60,6.3352
20,5,61,6.751
20,5,62,6.8153
20,5,63,6.4004
20,5,64,4.8937
20,5,65,4.8144
20,5,66,5.2728
20,5,67,5.01
20,5,68,5.1353
20,5,69,4.7962
20,5,70,5.2601
20,5,71,5.4196
20,5,72,5.5508
20,5,73,5.6789
20,5,74,5.7226
20,5,75,5.1662
20,5,76,5.4208
20,5,77,5.5135
20,5,78,6.0016
20,5,79,5.017
20,5,80,4.911
20,5,81,5.3606
20,5,82,4.7763
20,5,83,5.8557
20,5,84,4.9068
20,5,85,5.2208
20,5,86,6.0271
20,5,87,5.4435
20,5,88,4.6
20,5,89,5.4343
20,5,90,5.4929
20,5,91,5.168
20,5,92,5.1114
20,5,93,5.2293
20,5,94,5.1942
20,5,95,5.826
20,5,96,5.579
20,5,97,5.4067
20,5,98,4.9897
20,5,99,5
20,5,100,5.2016
20,5,101,4.7894
20,5,102,4.9357
20,5,103,4.9836
20,5,104,4.768
20,5,105,4.9322
20,5,106,4.9292
20,5,107,5.0534
20,5,108,4.8259
20,5,109,4.7771
20,5,110,4.8263
20,5,111,4.6908
20,5,112,4.6945
20,5,113,4.7965
20,5,114,5.1376
20,5,115,4.4542
20,5,116,2.8854
20,5,117,4.5594
20,5,118,3.6148
20,5,119,4.4969
20,5,120,4.5433
20,5,121,4.503
20,5,122,4.7482
20,5,123,4.6381
20,5,124,4.5992
20,5,125,5.0456
20,5,126,4.6601
20,5,127,2.2101
20,5,128,1.4009
20,5,129,1.3079
20,5,130,2.1802
20,5,131,1.9261
20,5,132,1.5034
20,5,133,1.6111
20,5,134,1.5013
20,5,135,1.2831
20,5,136,0.9377
20,5,137,0.9771
20,5,138,0.9636
20,5,139,0.2784
20,5,140,0.01
20,5,141,0.01
20,5,142,0.01
20,5,143,0.01
20,5,144,0.01
20,5,145,0.01
20,5,146,0.01
20,5,147,0.01
20,5,148,0.0045
20,5,149,0.0045
20,5,150,0.0045
20,5,151,0.0045
20,5,152,0.0045
20,5,153,0.0045
20,5,154,0.0045
20,5,155,0.0045
20,5,156,0.0045
20,5,157,0.0062
20,5,158,0.0062
20,6,0,0.0062
20,6,1,0.0045
20,6,2,0.0045
20,6,3,0.0045
20,6,4,0.0045
20,6,5,0.0045
20,6,6,0.0045
20,6,7,0.01
20,6,8,0.01
20,6,9,0.01
20,6,10,0.01
20,6,11,0.9904
20,6,12,0.8824
20,6,13,0.7621
20,6,14,1.5126
20,6,15,0.9465
20,6,16,1.5437
20,6,17,1.7557
20,6,18,1.6468
20,6,19,4.5388
20,6,20,4.6745
20,6,21,4.0059
20,6,22,4.3896
